name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Sugarhouse Studios,"107 High Street, Stratford, London, E15 2QQ",,,Newham,,46255661,E09000025,Stratford,E05013924,51.531081,-0.010681,538082.6809,183227.63900000043,111
Pier One,162 Bidder St N,,162 Bidder St N,Newham,Pier One Nightspot | London Nightclub | Afro-Beat Music Nightclub,,E09000025,Canning Town North,E05013906,51.517710011,0.003549987,539110.4364999998,181767.72430000082,111
Press Play Studio Ltd,151 Earlham Grove,Newham,,Newham,http://www.pressplaystudio.co.uk/home/,46022854,E09000025,Forest Gate South,E05013912,51.54775126,0.022435477,540328.3578000003,185144.40080000088,111
Arcus Sounds,"Unit 7, The Arches",Cranberry Lane,,Newham,https://www.arcussounds.com/writing-rehearsal,10023994441,E09000025,Canning Town North,E05013906,51.522905,0.004796566,539181.0931000002,182347.77080000006,111
Profonic Studios,12 Cody Lane,Stratford,,Newham,https://profonicstudios.com/,10008989066,E09000025,Canning Town North,E05013906,51.521321,0.002233231,539008.0921,182166.7577999998,111
Arch3 Studios,Unit 3 The Arches,Cranberry Lane,Newham,Newham,www.arch3studios.uk,10023994437,E09000025,Canning Town North,E05013906,51.52239429,0.006418797,539295.1864,182294.0686000008,111
Mustard Seed Studio,Burford Road,Stratford,,Newham,https://domclarktrio.com/mustard-seed,10009017863,E09000025,Stratford,E05013924,51.537326,-0.000294467,538784.0944999997,183941.73189999908,111
Arcus Sounds,"Unit 7, The Arches",Cranberry Lane,,Newham,https://www.arcussounds.com/writing-rehearsal,10023994441,E09000025,Canning Town North,E05013906,51.522905,0.004796566,539181.0931000002,182347.77080000006,111
Studio Meno Ltd,Napier Works,Napier Road,,Newham,https://www.studiomeno.com,10008994852,E09000025,Wall End,E05013926,51.53024383,0.063548175,543233.7198999999,183277.24010000005,111
Andrew Lim Clarkson,1 Dye House Lane,,,Newham,http://andrewlimclarkson.com/,6713918,E09000025,Stratford Olympic Park,E05013925,51.53428947,-0.018770269,537511.9671,183569.21550000086,111
Block 9 ,The Silver Building,60 Dock Road,,Newham,https://www.block9.com,10008985422,E09000025,Royal Victoria,E05013923,51.5042494,0.01873578,540205.3361999998,180299.92980000004,111
J.D. McDougall Ltd,4 McGrath Road,,,Newham,http://www.mcdougall.co.uk/,46255499,E09000025,Forest Gate South,E05013912,51.54601463,0.014122057,539757.2737999996,184935.36620000005,111
Rigging Services,3 Mills Studios,Three Mill Lane,,Newham,https://riggingservices.co.uk,10009018097,E09000025,Stratford,E05013924,51.52633408,-0.004683048,538513.0877,182711.10649999976,111
Studio Meno Ltd,Napier Works,Napier Road,,Newham,https://www.studiomeno.com,10008994852,E09000025,Wall End,E05013926,51.53024383,0.063548175,543233.7198999999,183277.24010000005,111
Cutting Edge,"Unit 1, Beeby Road",,,Newham,http://cuttingedge.uk.net/,10008984020,E09000025,Custom House,E05013908,51.517041,0.024199117,540545.1095000003,181732.80670000054,111
Silver Building (Projekt),"60 Dock road, London E16 1YZ",,,Newham,http://thesilverbuilding.com,10008985422,E09000025,Royal Victoria,E05013923,51.504762,0.017112899,540091.1370999999,180353.8239999991,111
Embroidered Polo Shirts,"UNIT 12B, ABBEY INDUSTRIAL AREA, Canning Rd, Londo",,,Newham,https://www.embroidered-polo-shirts.com,10008998902,E09000025,Stratford,E05013924,51.531443,0.003499181,539065.0959999999,183294.73369999975,111
Roxy Embroidery Ltd,"Kubrick Business Estate, Station Approach, London ",,,Newham,http://roxyembroidery.com/how-its-made,10008999392,E09000025,Forest Gate North,E05013911,51.551693,0.026140924,540573.1292000003,185589.8434999995,111
The Silver Building (Projekt),"60 Dock road, London E16 1YZ",,,Newham,http://thesilverbuilding.com,10008985422,E09000025,Royal Victoria,E05013923,51.504762,0.017112899,540091.1370999999,180353.8239999991,111
Applecart Arts Theatre,170 Harold Road,,,Newham,http://www.applecartarts.com/index.php,10012836969,E09000025,Green Street West,E05013914,51.53418781,0.027567994,540726.0125000002,183646.0014999993,111
Stratford Circus,Theatre Square,Stratford,,Newham,www.stratford-circus.com,10008991166,E09000025,Stratford,E05013924,51.54293683,0.001464562,538889.0111999996,184569.00159999914,111
3 Mills Studios,Three Mill Lane,,,Newham,www.3mills.com,10009018097,E09000025,Stratford,E05013924,51.52684777,-0.006391701,538393.0092000002,182764.99840000086,111
Applecart Arts,The Passmore Edwards Library,207 Plashet Grove, ,Newham,https://applecartarts.com/our_venue.php#the_theatre,10008996260,E09000025,Plashet,E05013921,51.539588,0.045359576,541943.1404999997,184280.89220000058,111
Brick Lane Music Hall,443 North Woolwich Road,,,Newham,https://www.bricklanemusichall.co.uk/,10008988100,E09000025,Royal Albert,E05013922,51.50293962,0.041183788,541767.2598000001,180197.50469999947,111
Stratford Circus Arts Centre,Theatre Square, Stratford,,Newham,https://stratford-circus.com/,10008996899,E09000025,Stratford Olympic Park,E05013925,51.54344506,-0.000157784,538774.9709000001,184622.43889999948,111
Theatre Royal Stratford East,Gerry Raffles Square,,,Newham,http://www.stratfordeast.com/,10009003230,E09000025,Stratford Olympic Park,E05013925,51.5430221,-0.000637702,538742.9787999997,184574.49489999935,111
Applecart Arts,170 Harold Rd,,,Newham,http://www.applecartarts.com/,10012836969,E09000025,Plaistow North,E05013918,51.53441802,0.025974218,540614.7690000003,183668.5343999993,111
Applecart Arts,The Passmore Edwards Library,207 Plashet Grove,,Newham,https://applecartarts.com/our_venue.php#the_theatre,10008996260,E09000025,Plashet,E05013921,51.539588,0.045359576,541943.1404999997,184280.89220000058,111
