name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Le Quecumbar And Brasserie,42-44 Battersea High Street,Wandsworth,42-44 Battersea Hi,Wandsworth,www.quecumbar.co.uk,100000000000,E09000032,St Mary's,E05014018,51.47347833,-0.172390697,527026.8361999998,176529.53619999997,114
Bach Club,A08a Riverside,Bendon Valley,,Wandsworth,https://bach.club/,,E09000032,Wandle,E05014026,51.446580007,-0.19290003,525676.3271000003,173503.0792999994,114
Wessex House Club,"1A St John's Hill, London, SW11 1TN",,,Wandsworth,,10033237019,E09000032,Lavender,E05014014,51.463408,-0.168323,527337.3097999999,175416.75229999982,114
Le Fez,"200b Upper Richmond Rd, Putney, London SW15 2SH, U",,200 Upper Richmond,Wandsworth,Home | Le Fez,,E09000032,East Putney,E05014011,51.460833,-0.216609,523990.2904000003,175047.66999999993,114
Pirate Studios - Earlsfield,17 Lydden Road,,,Wandsworth,http://piratestudios.co.uk,100023329597,E09000032,Wandle,E05014026,51.44643305,-0.189165102,525936.2569000004,173493.14269999973,114
Ritz Rehearsal Studios,The Courtyard Esmond Street,Wandsworth,,Wandsworth,,100022639645,E09000032,Thamesfield,E05014022,51.4615174,-0.209135791,524507.5571999997,175136.43620000035,114
Pirate Studios - Earlsfield Rehearsal Studios,17 Lydden Road,,,Wandsworth,http://piratestudios.co.uk,100023329597,E09000032,Wandle,E05014026,51.4468,-0.19074,525825.8152000001,173531.2452000007,114
Sw19,62 Weir Road,Merton,,Wandsworth,http://www.sw-19.net,48071997,E09000032,Wandsworth Common,E05014027,51.43704302,-0.188465564,526010.6816999996,172450.1718000006,114
National Opera Studio,The Douglas Kane Studio,2 Chapel Yard Wandsworth High Stlondo,,Wandsworth,http://www.nationaloperastudio.org.uk,121008733,E09000032,Wandsworth Town,E05014028,51.45688,-0.19511,525494.5466,174644.6579,114
Battersea Arts Centre,Lavender Hill,,,Wandsworth,https://www.bac.org.uk/,121015942,E09000032,Shaftesbury & Queenstown,E05014019,51.465162,-0.16083884,527852.2737999996,175624.82740000077,114
