name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
South Place Hotel,3 South Place,,,City of London,,10090266586,E09000001,Bishopsgate,E05009292,51.51852469,-0.084887379,532972.4935999997,181694.01479999907,127
Beduin,57-59 Charterhouse Street,Islington,57-59 Charterhouse,City of London,www.beduinbar.co.uk/smithfields,10010439992,E09000001,Farringdon Without,E05009305,51.51881097,-0.101943545,531788.3658999996,181695.00520000048,127
The Steel Yard,13-16 Allhallows Lane,City Of London,13-16 Allhallows L,City of London,https://thesteelyard.london/,95510144,E09000001,Dowgate,E05009303,51.50948953,-0.088956021,532716.4746000003,180681.91229999997,127
St. Stephen Walbrook,39 Walbrook,City Of London,39 Walbrook,City of London,www.ststephenwalbrook.net,200000000000,E09000001,Candlewick,E05009296,51.51220757,-0.088525155,532738.4746000003,180984.94170000032,127
St. Andrew Holborn Church,5 St. Andrew Street,City Of London,5 St. Andrew Stree,City of London,www.standrewholborn.org.uk,10091906423,E09000001,Farringdon Within,E05009304,51.5165201,-0.104878542,531591.3453000002,181434.98340000026,127
St. Anne And St. Agnes Church,Gresham Centre Gresham St,London,Gresham Centre Gre,City of London,www.greshamcentre.com,0,E09000001,Bassishaw,E05009290,51.51598613,-0.094680627,532300.4241000004,181393.97780000046,127
St. Magnus The Martyr,Lower Thames Street City Of London,,Lower Thames Stree,City of London,www.stmagnusmartyr.org.uk,200000000000,E09000001,Billingsgate,E05009291,51.5086097,-0.081339815,533247.5329,180597.90719999932,127
Volupte Lounge,9 Norwich Street; The City; London EC4A 1EJ; Unite,,,City of London,http://www.volupte-lounge.com,,E09000001,Farringdon Without,E05009305,51.516815,-0.109791,531249.6704000002,181458.96360000037,127
Il Bottaccio,"7 Austin Friars, London EC2N 2HA, UK",,,City of London,,,E09000001,Broad Street,E05009295,51.515478,-0.085586,532932.8934000004,181353.94999999925,127
Clubten,"10 Godliman St, The City, London EC4V 5BD",,,City of London,,,E09000001,Castle Baynard,E05009297,51.512362,-0.099084,532005.3871999998,180983.02639999986,127
Gibson Hall,13 Bishopsgate; The City; London EC2N 3BA; United ,,,City of London,http://www.gibsonhall.com,10091780027,E09000001,Cornhill,E05009301,51.514556,-0.083627,533071.4977000002,181254.98169999942,127
Eastcheap Records,"20 Eastcheap, London, EC3M 1EB, United Kingdom",,,City of London,https://www.eastcheaprecords.com,,E09000001,Billingsgate,E05009291,51.510502,-0.083774,533073.1086999997,180803.90430000052,127
Soda Room,"Downstairs, The Botanist, Broadgate Circle, London",,,City of London,,,E09000001,Bishopsgate,E05009292,51.518972,-0.083281,533082.6350999996,181746.67620000057,127
Kanaloa,"Wine Office Court, Hill House, 18 Chancery Ln, Lon",,Shoe Lane City Of ,City of London,www.kanaloaclub.com,95506679,E09000001,Castle Baynard,E05009297,51.517526,-0.108283,531352.2505000001,181540.73000000045,127
Amber Bar,1 ROpenaker Street,London,,City of London,,,E09000001,Coleman Street,E05009299,51.519789981,-0.089559965,532644.6503999997,181826.2368999999,127
