name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
Churchill Theatre: Magpie Dance,118 High Street,,,Bromley,http://www.magpiedance.org.uk,1.00023E+11,E09000006,Bromley Town,E05013991,51.403765,0.014474247,540217.0182,169118.0067
Higham Hill Hub,Higham Hill Park,Hecham Close,,Waltham Forest,http://highamhillhub.org.uk,10091185782,E09000031,Higham Hill,E05013892,51.59712882,-0.037580749,536020.0136,190522.0044
Dance Umbrella - Somerset House, Somerset House,West Wing,Strand,Westminster,http://www.danceumbrella.co.uk,1.00023E+11,E09000033,St James's,E05013806,51.51102034,-0.117952415,530700.0119,180800.0022
Harris Academy Purley,Kendra Hall Road,,,Croydon,http://www.harrispurley.org.uk,1.00023E+11,E09000008,Purley Oaks & Riddlesdown,E05011477,51.35324715,-0.10931616,531752.0118,163271.0019
Bernie Grant Arts Centre,Town Hall Approach,,,Haringey,http://www.berniegrantcentre.co.uk,10003985252,E09000014,Tottenham Central,E05013601,51.58747503,-0.073075943,533590.0122,189383.0024
Arts Theatre,6-7 Great Newport Street,,,Westminster,https://artstheatrewestend.co.uk,1.00023E+11,E09000033,St James's,E05013806,51.51211816,-0.127548734,530031.0117,180905.0027
Conway Hall,25 Red Lion Square,,,Camden,https://conwayhall.org.uk,5048256,E09000007,Holborn & Covent Garden,E05013662,51.51979404,-0.118311294,530650.0116,181775.0035
"Compass Theatre, Hillingdon",45 Glebe Ave,,,Hillingdon,http://www.hillingdontheatres.uk,1.00023E+11,E09000017,Ickenham & South Harefield,E05013573,51.56218624,-0.440386739,508205.0119,185964.002
Dominion Theatre,268-269 Tottenham Court Rd,,,Camden,https://www.nederlander.co.uk/dominion-theatre,5083050,E09000007,Bloomsbury,E05013653,51.51696266,-0.129641703,529872.0115,181440.0029
Pleasance,Carpenters Mews,North Rd,,Islington,https://www.pleasance.co.uk,10094608227,E09000019,Holloway,E05013706,51.54876851,-0.121673379,530334.012,184990.9996
Trinity Laban / Laban Theatre,Faculty of Dance / Laban Theatre,Laban Building,30 Creekside,Lewisham,https://www.trinitylaban.ac.uk/whats-on/dance-events,10010216996,E09000023,Deptford,E05013719,51.48022,-0.01904,537656.106,177556.2294
Shoreditch Town Hall,380 Old Street,,,Hackney,http://shoreditchtownhall.com/event-space-hire/venue-specification/large-committee-room,1.00023E+11,E09000012,Hoxton East & Shoreditch,E05009377,51.52667619,-0.079102613,533350.012,182611.0017
Brockley Jack Studio Theatre,410 Brockley Road,,,Lewisham,http://www.brockleyjack.co.uk,1.00022E+11,E09000023,Crofton Park,E05013718,51.45363918,-0.039076935,536344.0132,174563.003
"King Charles Court, Old Royal Naval College (Trinity ",King William Walk,,,Greenwich,https://www.trinitylaban.ac.uk/whats-on/our-venues/king-charles-court,10010216996,E09000011,Greenwich Park,E05014081,51.48358702,-0.007171472,538470.0087,177953.0062
Artsadmin,28 Commercial Street,,,Tower Hamlets,http://www.toynbeehall.org.uk,6722403,E09000030,Spitalfields & Banglatown,E05009333,51.51668037,-0.072230154,533856.012,181512.0026
Cecil Sharp House,2 Regent's Park Road,Cecil Sharp House,,Camden,https://www.cecilsharphouse.org,5066674,E09000007,Primrose Hill,E05013667,51.53810212,-0.149337866,528446.0119,183756.0026
Half Moon Young People's Theatre,43 White Horse Road,,,Tower Hamlets,http://www.halfmoon.org.uk,6044554,E09000030,St Dunstan's,E05009329,51.51325269,-0.041215197,536018.0121,181188.0042
Graeae Theatre Company Bradbury Studios,138 Kinglsand Road,,,Hackney,www.graeae.org/,10008323888,E09000012,Haggerston,E05009375,51.53279852,-0.076811706,533491.0127,183295.999
Cockpit Theatre,5 Gateforth Street,,,Westminster,http://www.thecockpit.org.uk,1.00023E+11,E09000033,Church Street,E05013794,51.52449748,-0.169480819,527087.0124,182208.0032
Menier Theatre,51-53 Southwark Street,,,Southwark,https://www.menierchocolatefactory.com/Online/default.asp,2.00004E+11,E09000028,Borough & Bankside,E05011095,51.50466098,-0.094467554,532348.0113,180135.0022
Expressive Arts Leyton,Leyton Sixth Form College,Essex Rd,,Waltham Forest,http://www.leyton.ac.uk,2.00001E+11,E09000031,Forest,E05013887,51.57606761,-0.002867702,538488.0104,188245.0018
Lyric Theatre,29 Shaftesbury Avenue,,,Westminster,https://www.nimaxtheatres.com/lyric-theatre/,1.00023E+11,E09000033,West End,E05013808,51.51127346,-0.133794809,529600.0122,180800.002
Jacksons Lane,269A Archway Road,,,Haringey,www.jacksonslane.org.uk/space-hire,1.00023E+11,E09000014,Highgate,E05013592,51.57668107,-0.145404162,528610.0108,188053.0012
Arts Depot,5 Nether Street,,,Barnet,http://www.artsdepot.co.uk,200196017,E09000003,West Finchley,E05013648,51.61281644,-0.176699509,526341.354,192016.8907
RADA Studios,16 Chenies St,,,Camden,,5087921,E09000007,Bloomsbury,E05013653,51.52066919,-0.13256009,529659.0111,181847.003
Blackheath Halls,23 Lee Road,,,Greenwich,http://www.blackheathhalls.com,1.00023E+11,E09000011,Blackheath Westcombe,E05014073,51.46437941,0.009627334,539695.0136,175849.0021
Langley Park Centre for the Performing Arts,Hawksbrook Lane,South Eden Park Road,Beckenham,Bromley,http://www.lpsb.org.uk,1.00023E+11,E09000006,Kelsey & Eden Park,E05013999,51.38893001,-0.01894751,537937.0119,167405.0033
Intimate Theatre,516 Green Lanes,,,Enfield,http://www.smptheatre.co.uk/faqs/the-intimate-theatre/,207035876,E09000010,Winchmore Hill,E05013696,51.62419102,-0.10284236,531422.0149,193412.0014
"Theatre Royal, Stratford East",Gerry Raffles Square,,,Newham,http://www.stratfordeast.com/whats-on/,10009003230,E09000025,Stratford,E05013924,51.54255806,0.001000881,538858.0112,184526.0017
Fairfield Hall (closed for refurbishment),71 Park Lane,,,Croydon,https://fairfield.co.uk,1.00023E+11,E09000008,Fairfield,E05011468,51.37227,-0.09553,532657.0119,165411.1625
Newlands Community Hall,226 Stroud Crescent,,,Wandsworth,http://www.wandsworth.gov.uk/directory_record/148179/newlands_hall_putney_vale_clubroom/category/1125/cl,1.00023E+11,E09000032,Roehampton,E05014017,51.43808068,-0.244376348,522122.012,172471.0027
Aldwych Theatre,49 Aldwych,,,Westminster,https://www.nederlander.co.uk/aldwych-theatre,1.00023E+11,E09000033,St James's,E05013806,51.51307629,-0.118862085,530631.0117,181027.0027
London Welsh Centre,157-163 Gray's Inn Road,,,Camden,http://www.londonwelsh.org,5083639,E09000007,King's Cross,E05013666,51.52493328,-0.116902823,530733.0119,182349.003
Rambert,99 Upper Ground,,,Lambeth,http://www.rambert.org.uk,1.00023E+11,E09000022,Waterloo & South Bank,E05014118,51.50617404,-0.113523269,531021.2419,180269.0021
Theatre Peckham,221 Havil Street,,,Southwark,https://www.theatrepeckham.co.uk,10093342877,E09000028,St Giles,E05011115,51.47449519,-0.082758591,533248.4511,176801.7832
Mountview Theatre School,120 Peckham Hill Street,,,Southwark,https://www.mountview.org.uk,10094742520,E09000028,Peckham,E05011110,51.4748743,-0.069877256,534141.8816,176867.4522
 Siobhan Davies Studios,85 St. George’s Road,Elephant & Castle,,Southwark,http://www.siobhandavies.com,10009805291,E09000028,St George's,E05011114,51.49606,-0.105329064,531619.013,179159.0031
Canada Water Studios,21 Surrey Quays Road,,,Southwark,http://canadawaterculturespace.org.uk/contact-us,10090284129,E09000028,Rotherhithe,E05011112,51.49780959,-0.049153611,535513.012,179456.0019
National Circus,9 Coronet St,,,Hackney,http://www.nationalcircus.org.uk,1.00023E+11,E09000012,Hoxton East & Shoreditch,E05009377,51.52755809,-0.082550204,533108.3021,182702.7918
Upstairs at the Gatehouse,1 North Road,,,Haringey,http://www.upstairsatthegatehouse.com,1.00023E+11,E09000014,Highgate,E05013592,51.5717955,-0.150365124,528280.012,187501.0016
Omnibus Arts Centre,1 Northside Clapham Common,,,Lambeth,http://omnibus-clapham.org,1.00023E+11,E09000022,Clapham Town,E05014102,51.46375804,-0.142413708,529136.0115,175501.0023
Camden People's Theatre,58-60 Hampstead Road,,,Camden,https://www.cptheatre.co.uk,5158137,E09000007,Regent's Park,E05013668,51.52640081,-0.138423624,529236.0113,182474.0024
Theatre Utopia,1 Matthews Yard,,,Croydon,http://www.matthewsyard.com/venue/theatre-utopia/,10090382144,E09000008,Fairfield,E05011468,51.37216106,-0.101094936,532270.012,165389.0016
Kiln Theatre ,269 Kilburn High Road,,,Brent,http://www.tricycle.co.uk,202079064,E09000005,Kilburn,E05013503,51.54331474,-0.200005991,524918.0117,184248.0021
Lilian Baylis Studio,183 Rosebery Avenue,,,Islington,http://www.sadlerswells.com/venue-hire/lilian-baylis-studio/,5300080050,E09000019,Clerkenwell,E05013702,51.52968382,-0.10587919,531484.0124,182897.0017
